GO:0007595	lactation	biological_process
GO:0007596	blood_coagulation	biological_process
GO:0007600	sensory_perception	biological_process
GO:0007601	visual_perception	biological_process
GO:0007605	sensory_perception_of_sound	biological_process
GO:0007610	behavior	biological_process
GO:0007611	learning_or_memory	biological_process
GO:0007612	learning	biological_process
GO:0007613	memory	biological_process
GO:0007616	long-term_memory	biological_process
GO:0007617	mating_behavior	biological_process
GO:0007623	circadian_rhythm	biological_process
GO:0007626	locomotory_behavior	biological_process
GO:0007628	adult_walking_behavior	biological_process
GO:0008015	blood_circulation	biological_process
GO:0008016	regulation_of_heart_contraction	biological_process
GO:0008033	tRNA_processing	biological_process
GO:0008038	neuron_recognition	biological_process
GO:0008064	regulation_of_actin_polymerization_or_depolymerization	biological_process
GO:0008104	protein_localization	biological_process
GO:0008150	biological_process	biological_process
GO:0008202	steroid_metabolic_process	biological_process
GO:0008203	cholesterol_metabolic_process	biological_process
GO:0008206	bile_acid_metabolic_process	biological_process
GO:0008207	C21-steroid_hormone_metabolic_process	biological_process
GO:0008209	androgen_metabolic_process	biological_process
GO:0008210	estrogen_metabolic_process	biological_process
GO:0008211	glucocorticoid_metabolic_process	biological_process
GO:0008214	protein_dealkylation	biological_process
GO:0008217	regulation_of_blood_pressure	biological_process
GO:0008219	cell_death	biological_process
GO:0008277	regulation_of_G_protein-coupled_receptor_signaling_pathway	biological_process
GO:0008283	cell_population_proliferation	biological_process
GO:0008284	positive_regulation_of_cell_population_proliferation	biological_process
GO:0008285	negative_regulation_of_cell_population_proliferation	biological_process
GO:0008286	insulin_receptor_signaling_pathway	biological_process
GO:0008347	glial_cell_migration	biological_process
GO:0008360	regulation_of_cell_shape	biological_process
GO:0008361	regulation_of_cell_size	biological_process
GO:0008542	visual_learning	biological_process
GO:0008543	fibroblast_growth_factor_receptor_signaling_pathway	biological_process
GO:0008584	male_gonad_development	biological_process
GO:0008589	regulation_of_smoothened_signaling_pathway	biological_process
GO:0008610	lipid_biosynthetic_process	biological_process
GO:0008625	extrinsic_apoptotic_signaling_pathway_via_death_domain_receptors	biological_process
GO:0008637	apoptotic_mitochondrial_changes	biological_process
GO:0009057	macromolecule_catabolic_process	biological_process
GO:0009060	aerobic_respiration	biological_process
GO:0009063	cellular_amino_acid_catabolic_process	biological_process
GO:0009065	glutamine_family_amino_acid_catabolic_process	biological_process
GO:0009066	aspartate_family_amino_acid_metabolic_process	biological_process
GO:0009074	aromatic_amino_acid_family_catabolic_process	biological_process
GO:0009117	nucleotide_metabolic_process	biological_process
GO:0009119	ribonucleoside_metabolic_process	biological_process
GO:0009126	purine_nucleoside_monophosphate_metabolic_process	biological_process
GO:0009130	pyrimidine_nucleoside_monophosphate_biosynthetic_process	biological_process
GO:0009135	purine_nucleoside_diphosphate_metabolic_process	biological_process
GO:0009142	nucleoside_triphosphate_biosynthetic_process	biological_process
GO:0009150	purine_ribonucleotide_metabolic_process	biological_process
GO:0009152	purine_ribonucleotide_biosynthetic_process	biological_process
GO:0009154	purine_ribonucleotide_catabolic_process	biological_process
GO:0009162	deoxyribonucleoside_monophosphate_metabolic_process	biological_process
GO:0009168	purine_ribonucleoside_monophosphate_biosynthetic_process	biological_process
GO:0009179	purine_ribonucleoside_diphosphate_metabolic_process	biological_process
GO:0009185	ribonucleoside_diphosphate_metabolic_process	biological_process
GO:0009205	purine_ribonucleoside_triphosphate_metabolic_process	biological_process
GO:0009214	cyclic_nucleotide_catabolic_process	biological_process
GO:0009218	pyrimidine_ribonucleotide_metabolic_process	biological_process
GO:0009251	glucan_catabolic_process	biological_process
GO:0009260	ribonucleotide_biosynthetic_process	biological_process
GO:0009266	response_to_temperature_stimulus	biological_process
GO:0009267	cellular_response_to_starvation	biological_process
GO:0009299	mRNA_transcription	biological_process
GO:0009309	amine_biosynthetic_process	biological_process
GO:0009311	oligosaccharide_metabolic_process	biological_process
GO:0009314	response_to_radiation	biological_process
GO:0009394	2'-deoxyribonucleotide_metabolic_process	biological_process
